Date,Region,Game Mode Id,Game Mode,Match Mode Id,Match Mode,Is Ugc,Player Users,Lv5 Player Cnt,Lv8 Player Cnt,Lv12 Player Cnt,R2,R7,Game C2,Game C7,Mode C2,Mode C7,Quantile30 Match Cnt,Quantile50 Match Cnt,Quantile70 Match Cnt,Participate Rate,Real Participate Rate,Avg Survival Time,Avg Match Cnt,Avg Match Survival Time,,Date: 2022-01-01 -- 2025-09-30
2023-12-17,ME,15,Clash Squad (CS),6,CS Ranking,False,1696540,1696540,1696540,1653479,56.61%,51.36%,17.56%,25.87%,25.82%,22.77%,2.00,3.00,5.00,38.85%,41.89%,2416.36,4.77,507.08
2023-12-18,ME,1,Battle Royale (BR),2,Ranking Match,False,2026468,2026468,2026468,1956315,65.53%,54.55%,16.94%,27.74%,17.53%,17.71%,2.00,4.00,6.00,48.86%,52.72%,2528.27,5.69,444.61
2023-12-18,ME,15,Clash Squad (CS),6,CS Ranking,False,1591290,1591290,1591290,1551592,60.89%,52.50%,15.28%,25.40%,23.83%,22.10%,2.00,3.00,5.00,38.37%,41.40%,2343.05,4.89,478.72
2023-12-19,ME,1,Battle Royale (BR),2,Ranking Match,False,2102416,2102416,2102416,2029910,64.58%,53.92%,17.70%,27.90%,17.72%,18.17%,2.00,4.00,7.00,50.25%,54.13%,2609.63,5.87,444.42
2023-12-19,ME,15,Clash Squad (CS),6,CS Ranking,False,1650751,1650751,1650751,1609738,60.71%,52.43%,15.70%,25.41%,23.59%,22.16%,2.00,3.00,6.00,39.46%,42.50%,2459.51,5.10,481.86
2023-12-20,ME,1,Battle Royale (BR),2,Ranking Match,False,2085008,2085008,2085008,2014220,66.68%,54.97%,16.10%,27.35%,17.23%,17.69%,2.00,4.00,7.00,50.53%,54.40%,2597.10,5.84,444.73
2023-12-20,ME,15,Clash Squad (CS),6,CS Ranking,False,1649893,1649893,1649893,1609672,62.94%,53.41%,14.30%,24.80%,22.77%,21.79%,2.00,3.00,6.00,39.98%,43.05%,2513.65,5.19,484.23
2023-12-21,ME,1,Battle Royale (BR),2,Ranking Match,False,2237187,2237187,2237187,2157925,66.14%,53.80%,15.96%,28.61%,17.90%,17.59%,2.00,4.00,7.00,50.38%,54.53%,2618.57,5.95,440.27
2023-12-21,ME,15,Clash Squad (CS),6,CS Ranking,False,1773734,1773734,1773734,1729079,64.70%,52.46%,13.98%,25.83%,21.31%,21.71%,2.00,3.00,6.00,39.94%,43.23%,2579.49,5.34,482.79
2023-12-22,ME,1,Battle Royale (BR),2,Ranking Match,False,2352524,2352524,2352524,2266021,63.54%,53.45%,18.08%,28.60%,18.38%,17.95%,2.00,4.00,7.00,50.74%,54.67%,2586.21,5.91,437.31
2023-12-22,ME,15,Clash Squad (CS),6,CS Ranking,False,1960218,1960218,1960218,1910443,60.70%,51.60%,15.70%,25.35%,23.60%,23.05%,2.00,3.00,6.00,42.28%,45.55%,2640.58,5.51,478.81
2023-12-23,ME,1,Battle Royale (BR),2,Ranking Match,False,2286588,2286588,2286588,2201386,65.40%,54.05%,17.05%,26.89%,17.54%,19.06%,2.00,4.00,7.00,51.06%,55.00%,2565.97,5.86,437.82
2023-12-23,ME,15,Clash Squad (CS),6,CS Ranking,False,1883569,1883569,1883569,1834110,61.99%,51.98%,15.13%,24.04%,22.88%,23.99%,2.00,3.00,6.00,42.06%,45.30%,2566.12,5.33,481.02
2023-12-24,ME,1,Battle Royale (BR),2,Ranking Match,False,2312185,2312185,2312185,2225632,64.35%,52.49%,17.78%,27.80%,17.87%,19.70%,2.00,4.00,7.00,51.68%,55.80%,2671.43,6.07,439.75
2023-12-24,ME,15,Clash Squad (CS),6,CS Ranking,False,1885777,1885777,1885777,1835971,61.69%,50.99%,15.65%,24.94%,22.67%,24.07%,2.00,3.00,6.00,42.15%,45.51%,2659.93,5.50,483.25
2023-12-25,ME,1,Battle Royale (BR),2,Ranking Match,False,2258566,2258566,2258566,2173883,66.41%,53.10%,16.49%,27.39%,17.10%,19.51%,2.00,4.00,7.00,51.43%,55.61%,2605.54,5.94,438.75
2023-12-25,ME,15,Clash Squad (CS),6,CS Ranking,False,1847576,1847576,1847576,1799517,63.70%,52.11%,14.34%,24.52%,21.96%,23.37%,2.00,3.00,6.00,42.07%,45.49%,2664.07,5.48,486.05
2023-12-26,ME,1,Battle Royale (BR),2,Ranking Match,False,2297103,2297103,2297103,2211680,66.63%,62.52%,16.49%,26.24%,16.87%,11.24%,2.00,4.00,7.00,52.21%,56.34%,2645.99,6.01,440.11
2023-12-26,ME,15,Clash Squad (CS),6,CS Ranking,False,1874962,1874962,1874962,1826084,63.88%,49.68%,14.36%,23.46%,21.76%,26.86%,2.00,3.00,6.00,42.62%,45.99%,2719.07,5.58,486.95
2023-12-27,ME,1,Battle Royale (BR),2,Ranking Match,False,2325799,2325799,2325799,2241258,66.87%,58.50%,16.08%,28.58%,17.05%,12.92%,2.00,4.00,7.00,52.69%,56.70%,2670.67,6.07,439.89
2023-12-27,ME,15,Clash Squad (CS),6,CS Ranking,False,1893725,1893725,1893725,1844874,63.94%,45.90%,13.99%,25.50%,22.07%,28.60%,2.00,3.00,6.00,42.90%,46.16%,2768.24,5.67,487.86
2023-12-28,ME,1,Battle Royale (BR),2,Ranking Match,False,2404018,2404018,2404018,2315370,65.70%,57.31%,15.89%,28.56%,18.41%,14.13%,2.00,4.00,7.00,52.26%,56.40%,2627.68,6.03,435.85
2023-12-28,ME,15,Clash Squad (CS),6,CS Ranking,False,1939639,1939639,1939639,1889247,63.07%,46.90%,13.73%,25.24%,23.20%,27.86%,2.00,3.00,6.00,42.17%,45.51%,2738.14,5.63,486.77
2023-12-29,ME,1,Battle Royale (BR),2,Ranking Match,False,2435454,2435454,2435454,2342519,62.85%,56.44%,18.43%,29.46%,18.72%,14.10%,2.00,4.00,7.00,50.94%,54.93%,2608.82,5.99,435.73
2023-12-29,ME,15,Clash Squad (CS),6,CS Ranking,False,1959311,1959311,1959311,1907468,60.82%,47.08%,16.06%,25.89%,23.12%,27.04%,2.00,3.00,6.00,40.98%,44.19%,2728.84,5.61,486.74
2023-12-30,ME,1,Battle Royale (BR),2,Ranking Match,False,2325054,2325054,2325054,2238009,64.92%,57.83%,16.95%,27.40%,18.13%,14.77%,2.00,4.00,7.00,50.54%,54.52%,2536.84,5.83,435.39
2023-12-30,ME,15,Clash Squad (CS),6,CS Ranking,False,1887337,1887337,1887337,1837841,63.11%,48.12%,14.63%,24.08%,22.26%,27.80%,2.00,3.00,6.00,41.02%,44.26%,2667.29,5.48,486.69
2023-12-31,ME,1,Battle Royale (BR),2,Ranking Match,False,2361340,2361340,2361340,2273304,72.72%,55.77%,16.23%,28.78%,11.05%,15.45%,2.00,4.00,7.00,50.84%,55.02%,2579.80,5.96,433.19
2023-12-31,ME,15,Clash Squad (CS),6,CS Ranking,False,1924980,1924980,1924980,1874643,59.80%,46.15%,13.85%,25.47%,26.35%,28.38%,2.00,3.00,6.00,41.44%,44.85%,2765.94,5.68,486.94
2024-01-01,ME,1,Battle Royale (BR),2,Ranking Match,False,2872979,2872979,2872979,2779657,66.57%,51.87%,18.75%,30.84%,14.68%,17.29%,3.00,5.00,9.00,61.01%,66.25%,3307.35,7.79,424.68
2024-01-01,ME,15,Clash Squad (CS),6,CS Ranking,False,1885315,1885315,1885315,1832966,55.94%,43.10%,16.83%,29.51%,27.23%,27.39%,2.00,3.00,5.00,40.03%,43.48%,2464.48,5.10,482.82
2024-01-02,ME,1,Battle Royale (BR),2,Ranking Match,False,2655683,2655683,2655683,2570703,69.82%,51.57%,15.71%,31.64%,14.47%,16.79%,3.00,5.00,8.00,59.13%,64.27%,3231.38,7.48,432.24
2024-01-02,ME,15,Clash Squad (CS),6,CS Ranking,False,1713620,1713620,1713620,1667606,61.40%,41.48%,14.00%,30.65%,24.60%,27.87%,2.00,3.00,5.00,38.16%,41.47%,2485.14,5.12,485.69
2024-01-03,ME,1,Battle Royale (BR),2,Ranking Match,False,2657959,2657959,2657959,2571222,69.50%,52.25%,16.24%,31.24%,14.26%,16.52%,2.00,5.00,8.00,57.34%,62.77%,3130.58,7.22,433.42
2024-01-03,ME,15,Clash Squad (CS),6,CS Ranking,False,1775963,1775963,1775963,1728399,61.13%,43.03%,14.53%,30.00%,24.33%,26.98%,2.00,3.00,6.00,38.31%,41.94%,2529.25,5.20,486.39
2024-01-04,ME,1,Battle Royale (BR),2,Ranking Match,False,2677430,2677430,2677430,2589290,69.84%,51.65%,15.23%,31.59%,14.93%,16.76%,2.00,5.00,8.00,56.94%,61.75%,3101.83,7.16,433.29
2024-01-04,ME,15,Clash Squad (CS),6,CS Ranking,False,1813716,1813716,1813716,1765664,60.72%,43.12%,13.71%,30.13%,25.58%,26.75%,2.00,3.00,6.00,38.57%,41.83%,2539.95,5.22,486.61
2024-01-05,ME,1,Battle Royale (BR),2,Ranking Match,False,2763538,2763538,2763538,2669327,66.24%,54.38%,18.14%,29.38%,15.62%,16.24%,2.00,5.00,8.00,55.82%,60.54%,3061.20,7.08,432.63
2024-01-05,ME,15,Clash Squad (CS),6,CS Ranking,False,1861854,1861854,1861854,1811530,57.44%,45.95%,16.38%,27.63%,26.17%,26.42%,2.00,3.00,6.00,37.61%,40.79%,2515.80,5.17,486.54
2024-01-06,ME,1,Battle Royale (BR),2,Ranking Match,False,2633494,2633494,2633494,2546361,64.83%,56.60%,19.49%,26.87%,15.68%,16.53%,2.00,4.00,8.00,55.39%,59.88%,2936.90,6.80,432.09
2024-01-06,ME,15,Clash Squad (CS),6,CS Ranking,False,1772627,1772627,1772627,1725668,56.05%,47.81%,18.05%,25.29%,25.90%,26.90%,2.00,3.00,5.00,37.29%,40.30%,2460.76,5.05,487.06
2024-01-07,ME,1,Battle Royale (BR),2,Ranking Match,False,2471904,2471904,2471904,2391205,64.73%,56.28%,19.69%,26.41%,15.59%,17.32%,2.00,4.00,8.00,54.68%,59.23%,2972.94,6.84,434.76
2024-01-07,ME,15,Clash Squad (CS),6,CS Ranking,False,1661065,1661065,1661065,1618452,54.43%,47.98%,17.84%,24.55%,27.73%,27.47%,2.00,3.00,5.00,36.75%,39.80%,2495.01,5.10,489.59
2024-01-08,ME,1,Battle Royale (BR),2,Ranking Match,False,2351946,2351946,2351946,2276780,67.89%,54.52%,17.02%,27.91%,15.09%,17.57%,2.00,4.00,7.00,54.74%,59.42%,2814.16,6.47,434.70
2024-01-08,ME,15,Clash Squad (CS),6,CS Ranking,False,1511663,1511663,1511663,1473444,59.24%,47.20%,15.30%,26.06%,25.47%,26.74%,2.00,3.00,5.00,35.18%,38.19%,2378.60,4.84,491.10
2024-01-09,ME,1,Battle Royale (BR),2,Ranking Match,False,2376171,2376171,2376171,2301531,67.35%,52.33%,17.14%,29.63%,15.51%,18.04%,2.00,4.00,7.00,55.11%,59.59%,2809.31,6.47,434.25
2024-01-09,ME,15,Clash Squad (CS),6,CS Ranking,False,1563266,1563266,1563266,1524285,59.17%,46.33%,15.22%,27.46%,25.62%,26.21%,2.00,3.00,5.00,36.26%,39.20%,2421.11,4.92,491.68
2024-01-10,ME,1,Battle Royale (BR),2,Ranking Match,False,2372435,2372435,2372435,2297459,69.85%,53.30%,15.57%,29.23%,14.58%,17.48%,2.00,4.00,7.00,54.71%,59.14%,2755.39,6.37,432.47
2024-01-10,ME,15,Clash Squad (CS),6,CS Ranking,False,1581151,1581151,1581151,1542483,61.61%,47.29%,13.62%,26.99%,24.77%,25.72%,2.00,3.00,5.00,36.46%,39.42%,2420.57,4.93,491.29
2024-01-11,ME,1,Battle Royale (BR),2,Ranking Match,False,2579381,2579381,2579381,2494985,68.10%,51.02%,16.22%,31.06%,15.69%,17.91%,2.00,4.00,8.00,55.11%,59.60%,2835.78,6.61,428.72
2024-01-11,ME,15,Clash Squad (CS),6,CS Ranking,False,1734863,1734863,1734863,1691279,59.72%,45.46%,14.36%,28.65%,25.92%,25.89%,2.00,3.00,6.00,37.06%,40.08%,2507.66,5.13,488.79
2024-01-12,ME,1,Battle Royale (BR),2,Ranking Match,False,2653064,2653064,2653064,2562666,65.51%,51.18%,17.99%,30.96%,16.50%,17.86%,2.00,4.00,8.00,54.47%,58.78%,2857.97,6.69,427.31
2024-01-12,ME,15,Clash Squad (CS),6,CS Ranking,False,1785267,1785267,1785267,1739155,57.66%,45.78%,15.81%,28.29%,26.53%,25.93%,2.00,3.00,6.00,36.66%,39.55%,2495.85,5.12,487.88
2024-01-13,ME,1,Battle Royale (BR),2,Ranking Match,False,2554831,2554831,2554831,2468823,63.53%,55.32%,19.93%,27.39%,16.55%,17.30%,2.00,4.00,7.00,53.76%,57.93%,2723.77,6.37,427.73
2024-01-13,ME,15,Clash Squad (CS),6,CS Ranking,False,1730890,1730890,1730890,1686113,55.99%,49.53%,17.95%,24.99%,26.06%,25.48%,2.00,3.00,5.00,36.43%,39.25%,2448.25,5.02,487.71
2024-01-14,ME,1,Battle Royale (BR),2,Ranking Match,False,2395223,2395223,2395223,2315255,62.66%,54.61%,20.50%,27.39%,16.84%,18.00%,2.00,4.00,7.00,53.32%,57.59%,2731.96,6.36,429.35
2024-01-14,ME,15,Clash Squad (CS),6,CS Ranking,False,1622483,1622483,1622483,1581713,56.46%,49.21%,18.20%,24.65%,25.34%,26.14%,2.00,3.00,5.00,36.12%,39.01%,2468.74,5.04,489.73
2024-01-15,ME,1,Battle Royale (BR),2,Ranking Match,False,2234334,2234334,2234334,2161863,66.79%,54.06%,17.39%,28.18%,15.82%,17.76%,2.00,4.00,7.00,52.56%,56.97%,2602.73,6.04,431.08
2024-01-15,ME,15,Clash Squad (CS),6,CS Ranking,False,1556888,1556888,1556888,1519015,59.96%,48.19%,15.38%,25.78%,24.66%,26.03%,2.00,3.00,5.00,36.62%,39.70%,2411.96,4.91,491.06
2024-01-16,ME,1,Battle Royale (BR),2,Ranking Match,False,2292938,2292938,2292938,2219492,65.76%,52.90%,17.84%,29.77%,16.40%,17.33%,2.00,4.00,7.00,53.20%,57.52%,2642.48,6.13,431.07
2024-01-16,ME,15,Clash Squad (CS),6,CS Ranking,False,1608402,1608402,1608402,1569923,59.14%,48.25%,15.83%,27.28%,25.03%,24.47%,2.00,3.00,5.00,37.31%,40.35%,2460.65,5.00,491.84
2024-01-17,ME,1,Battle Royale (BR),2,Ranking Match,False,2274454,2274454,2274454,2201540,66.35%,53.44%,17.40%,29.51%,16.25%,17.05%,2.00,4.00,7.00,52.78%,57.09%,2605.10,6.06,430.19
2024-01-17,ME,15,Clash Squad (CS),6,CS Ranking,False,1600882,1600882,1600882,1562573,59.91%,48.53%,15.35%,26.97%,24.74%,24.50%,2.00,3.00,5.00,37.15%,40.19%,2446.05,4.98,491.47
2024-01-18,ME,1,Battle Royale (BR),2,Ranking Match,False,2339787,2339787,2339787,2262855,68.20%,48.43%,15.89%,32.09%,15.91%,19.48%,2.00,4.00,7.00,52.38%,56.65%,2573.64,6.02,427.67
2024-01-18,ME,15,Clash Squad (CS),6,CS Ranking,False,1654263,1654263,1654263,1613911,61.61%,42.33%,13.88%,29.22%,24.51%,28.46%,2.00,3.00,5.00,37.04%,40.06%,2450.07,5.00,489.73
2024-01-19,ME,1,Battle Royale (BR),2,Ranking Match,False,2557738,2557738,2557738,2471138,63.79%,51.49%,19.04%,30.51%,17.17%,17.99%,2.00,4.00,7.00,52.74%,57.03%,2702.47,6.33,426.67
2024-01-19,ME,15,Clash Squad (CS),6,CS Ranking,False,1816307,1816307,1816307,1770756,57.80%,47.24%,16.67%,27.82%,25.53%,24.95%,2.00,3.00,6.00,37.45%,40.50%,2523.26,5.17,487.97
2024-01-20,ME,1,Battle Royale (BR),2,Ranking Match,False,2443568,2443568,2443568,2361982,62.98%,55.23%,19.98%,29.13%,17.04%,15.63%,2.00,4.00,7.00,52.21%,56.32%,2571.32,6.03,426.58
2024-01-20,ME,15,Clash Squad (CS),6,CS Ranking,False,1748401,1748401,1748401,1704484,56.85%,50.29%,17.91%,26.42%,25.24%,23.29%,2.00,3.00,5.00,37.35%,40.30%,2473.15,5.07,487.98
2024-01-21,ME,1,Battle Royale (BR),2,Ranking Match,False,2329258,2329258,2329258,2252028,63.98%,55.96%,19.89%,28.77%,16.14%,15.27%,2.00,4.00,7.00,52.19%,56.38%,2647.12,6.15,430.66
2024-01-21,ME,15,Clash Squad (CS),6,CS Ranking,False,1658486,1658486,1658486,1617611,58.95%,50.43%,17.49%,25.96%,23.55%,23.60%,2.00,3.00,5.00,37.16%,40.14%,2486.55,5.08,489.88
2024-01-22,ME,1,Battle Royale (BR),2,Ranking Match,False,2249475,2249475,2249475,2177181,66.45%,56.28%,17.62%,29.08%,15.93%,14.64%,2.00,4.00,7.00,52.73%,57.03%,2630.01,6.08,432.71
2024-01-22,ME,15,Clash Squad (CS),6,CS Ranking,False,1643109,1643109,1643109,1604223,60.62%,48.34%,15.35%,26.38%,24.03%,25.28%,2.00,3.00,6.00,38.52%,41.66%,2523.71,5.14,491.10
2024-01-23,ME,1,Battle Royale (BR),2,Ranking Match,False,2281887,2281887,2281887,2208130,58.78%,51.16%,20.23%,31.82%,20.99%,17.02%,2.00,4.00,7.00,52.92%,57.22%,2618.61,6.09,430.31
2024-01-23,ME,15,Clash Squad (CS),6,CS Ranking,False,1664554,1664554,1664554,1624693,52.39%,45.22%,17.79%,29.31%,29.81%,25.47%,2.00,3.00,6.00,38.60%,41.74%,2537.80,5.17,490.63
2024-01-24,ME,1,Battle Royale (BR),2,Ranking Match,False,2073559,2073559,2073559,2020292,70.56%,53.32%,12.59%,27.01%,16.85%,19.67%,2.00,4.00,7.00,48.32%,53.71%,2508.29,5.92,423.38
2024-01-24,ME,15,Clash Squad (CS),6,CS Ranking,False,1433572,1433572,1433572,1403655,66.11%,48.10%,11.20%,25.32%,22.69%,26.58%,2.00,3.00,5.00,33.41%,37.13%,2436.78,4.96,491.04
2024-01-25,ME,1,Battle Royale (BR),2,Ranking Match,False,2370429,2370429,2370429,2300457,70.05%,51.16%,12.85%,29.45%,17.10%,19.39%,2.00,4.00,7.00,50.41%,55.34%,2719.07,6.34,428.55
2024-01-25,ME,15,Clash Squad (CS),6,CS Ranking,False,1750042,1750042,1750042,1709519,64.51%,45.96%,11.07%,27.12%,24.42%,26.92%,2.00,3.00,6.00,37.22%,40.86%,2654.49,5.44,488.03
2024-01-26,ME,1,Battle Royale (BR),2,Ranking Match,False,2606771,2606771,2606771,2516544,66.81%,49.19%,16.18%,29.99%,17.01%,20.82%,2.00,4.00,7.00,53.83%,58.26%,2739.34,6.40,428.22
2024-01-26,ME,15,Clash Squad (CS),6,CS Ranking,False,1911176,1911176,1911176,1861375,60.92%,52.25%,13.97%,27.20%,25.10%,20.55%,2.00,3.00,6.00,39.47%,42.71%,2628.19,5.41,485.42
2024-01-27,ME,1,Battle Royale (BR),2,Ranking Match,False,2583222,2583222,2583222,2491046,66.40%,50.63%,18.17%,27.24%,15.43%,22.12%,2.00,4.00,7.00,53.91%,58.39%,2763.34,6.41,431.25
2024-01-27,ME,15,Clash Squad (CS),6,CS Ranking,False,1874487,1874487,1874487,1824897,58.08%,53.14%,15.99%,24.65%,25.93%,22.20%,2.00,3.00,6.00,39.12%,42.37%,2640.22,5.42,487.15
2024-01-28,ME,1,Battle Royale (BR),2,Ranking Match,False,2533984,2533984,2533984,2446116,61.16%,50.59%,20.24%,27.89%,18.60%,21.53%,2.00,4.00,7.00,55.32%,59.95%,2701.23,6.20,436.03
2024-01-28,ME,15,Clash Squad (CS),6,CS Ranking,False,1736041,1736041,1736041,1690762,56.76%,52.43%,17.71%,25.51%,25.53%,22.07%,2.00,3.00,6.00,37.90%,41.07%,2562.16,5.24,489.18
2024-01-29,ME,1,Battle Royale (BR),2,Ranking Match,False,2237147,2237147,2237147,2160608,65.62%,49.35%,17.34%,29.44%,17.04%,21.21%,2.00,4.00,7.00,52.61%,57.37%,2559.61,5.82,440.03
2024-01-29,ME,15,Clash Squad (CS),6,CS Ranking,False,1597641,1597641,1597641,1557530,60.15%,51.41%,15.02%,27.35%,24.84%,21.24%,2.00,3.00,5.00,37.57%,40.97%,2461.91,5.01,491.00
2024-01-30,ME,1,Battle Royale (BR),2,Ranking Match,False,2242922,2242922,2242922,2165308,64.87%,48.56%,17.88%,30.82%,17.25%,20.62%,2.00,4.00,7.00,52.49%,56.98%,2557.56,5.83,438.93
2024-01-30,ME,15,Clash Squad (CS),6,CS Ranking,False,1613573,1613573,1613573,1572848,59.50%,49.56%,15.60%,28.88%,24.91%,21.55%,2.00,3.00,5.00,37.76%,40.99%,2460.32,5.02,489.90
2024-01-31,ME,1,Battle Royale (BR),2,Ranking Match,False,2238244,2238244,2238244,2161042,64.55%,49.10%,16.31%,30.21%,19.14%,20.69%,2.00,4.00,7.00,52.09%,56.60%,2601.08,5.92,439.19
2024-01-31,ME,15,Clash Squad (CS),6,CS Ranking,False,1623416,1623416,1623416,1582907,66.11%,49.94%,14.15%,28.27%,19.73%,21.79%,2.00,3.00,5.00,37.78%,41.06%,2473.39,5.04,490.95
2024-02-01,ME,1,Battle Royale (BR),2,Ranking Match,False,2299539,2299539,2299539,2215126,63.90%,47.29%,16.06%,32.45%,20.04%,20.26%,2.00,4.00,6.00,50.59%,54.90%,2421.78,5.59,433.29
2024-02-01,ME,15,Clash Squad (CS),6,CS Ranking,False,1964492,1964492,1964492,1919806,64.45%,48.64%,13.15%,28.69%,22.40%,22.67%,2.00,4.00,7.00,43.22%,46.90%,2941.69,6.18,476.11
2024-02-02,ME,1,Battle Royale (BR),2,Ranking Match,False,2389831,2389831,2389831,2298024,62.16%,49.02%,19.52%,31.82%,18.32%,19.15%,2.00,4.00,6.00,49.17%,53.10%,2491.08,5.79,430.41
2024-02-02,ME,15,Clash Squad (CS),6,CS Ranking,False,2028638,2028638,2028638,1978621,61.13%,49.53%,16.72%,28.14%,22.15%,22.33%,2.00,4.00,7.00,41.74%,45.08%,2926.85,6.18,473.64
2024-02-03,ME,1,Battle Royale (BR),2,Ranking Match,False,2331682,2331682,2331682,2243978,60.70%,53.79%,20.30%,27.44%,19.01%,18.77%,2.00,4.00,7.00,49.68%,53.71%,2545.03,5.90,431.54
2024-02-03,ME,15,Clash Squad (CS),6,CS Ranking,False,1934180,1934180,1934180,1886707,61.01%,53.61%,17.60%,23.79%,21.39%,22.60%,2.00,4.00,7.00,41.21%,44.55%,2948.98,6.18,477.06
2024-02-04,ME,1,Battle Royale (BR),2,Ranking Match,False,2157191,2157191,2157191,2077907,62.02%,54.17%,19.94%,27.69%,18.04%,18.14%,2.00,4.00,7.00,48.95%,52.92%,2559.26,5.85,437.84
2024-02-04,ME,15,Clash Squad (CS),6,CS Ranking,False,1849854,1849854,1849854,1803510,60.43%,53.78%,17.43%,24.27%,22.14%,21.96%,2.00,4.00,7.00,41.97%,45.38%,2886.01,6.02,479.69
2024-02-05,ME,1,Battle Royale (BR),2,Ranking Match,False,2082619,2082619,2082619,2007317,64.12%,52.26%,17.61%,29.19%,18.26%,18.55%,2.00,4.00,6.00,49.50%,53.69%,2463.39,5.62,438.23
2024-02-05,ME,15,Clash Squad (CS),6,CS Ranking,False,1739247,1739247,1739247,1699406,63.61%,52.90%,14.99%,25.47%,21.40%,21.63%,2.00,4.00,6.00,41.34%,44.84%,2762.62,5.70,484.30
2024-02-06,ME,1,Battle Royale (BR),2,Ranking Match,False,2090935,2090935,2090935,2015773,62.72%,49.54%,18.77%,31.29%,18.51%,19.16%,2.00,4.00,6.00,49.30%,53.41%,2472.83,5.64,438.72
2024-02-06,ME,15,Clash Squad (CS),6,CS Ranking,False,1745809,1745809,1745809,1705670,62.25%,50.67%,16.13%,27.41%,21.62%,21.92%,2.00,4.00,6.00,41.16%,44.59%,2738.19,5.64,485.72
2024-02-07,ME,1,Battle Royale (BR),2,Ranking Match,False,2041753,2041753,2041753,1969016,64.95%,50.16%,17.26%,31.18%,17.79%,18.66%,2.00,4.00,6.00,48.53%,52.72%,2430.09,5.54,438.29
2024-02-07,ME,15,Clash Squad (CS),6,CS Ranking,False,1707866,1707866,1707866,1668790,64.30%,49.59%,14.57%,27.29%,21.12%,23.12%,2.00,3.00,6.00,40.59%,44.10%,2675.61,5.51,485.74
2024-02-08,ME,1,Battle Royale (BR),2,Ranking Match,False,2170999,2170999,2170999,2092705,66.69%,48.93%,15.73%,32.13%,17.58%,18.94%,2.00,4.00,6.00,49.02%,53.09%,2462.77,5.65,436.01
2024-02-08,ME,15,Clash Squad (CS),6,CS Ranking,False,1791770,1791770,1791770,1750445,65.55%,48.27%,13.02%,28.33%,21.43%,23.40%,2.00,4.00,6.00,40.46%,43.82%,2733.63,5.64,484.60
2024-02-09,ME,1,Battle Royale (BR),2,Ranking Match,False,2413479,2413479,2413479,2322898,62.56%,49.43%,19.29%,31.72%,18.15%,18.85%,2.00,4.00,7.00,49.95%,54.19%,2533.72,5.83,434.25
2024-02-09,ME,15,Clash Squad (CS),6,CS Ranking,False,1958169,1958169,1958169,1910761,62.49%,48.69%,16.20%,27.73%,21.31%,23.57%,2.00,4.00,6.00,40.52%,43.96%,2738.47,5.64,485.57
2024-02-10,ME,1,Battle Royale (BR),2,Ranking Match,False,2322096,2322096,2322096,2237529,61.21%,53.55%,20.47%,27.51%,18.33%,18.95%,2.00,4.00,7.00,50.18%,54.31%,2592.46,5.92,437.65
2024-02-10,ME,15,Clash Squad (CS),6,CS Ranking,False,1911045,1911045,1911045,1865828,60.94%,51.96%,17.51%,23.73%,21.54%,24.31%,2.00,4.00,6.00,41.30%,44.69%,2794.70,5.73,487.57
2024-02-11,ME,1,Battle Royale (BR),2,Ranking Match,False,2157068,2157068,2157068,2080421,59.91%,56.39%,21.32%,27.47%,18.77%,16.14%,2.00,4.00,7.00,49.68%,53.74%,2604.22,5.87,443.57
2024-02-11,ME,15,Clash Squad (CS),6,CS Ranking,False,1788255,1788255,1788255,1747408,60.04%,51.76%,18.09%,23.90%,21.87%,24.34%,2.00,4.00,6.00,41.18%,44.55%,2743.27,5.60,490.10
2024-02-12,ME,1,Battle Royale (BR),2,Ranking Match,False,1987550,1987550,1987550,1919440,63.82%,53.60%,18.32%,28.71%,17.86%,17.69%,2.00,4.00,6.00,48.46%,52.92%,2456.47,5.51,445.95
2024-02-12,ME,15,Clash Squad (CS),6,CS Ranking,False,1671540,1671540,1671540,1635129,61.17%,50.52%,15.69%,25.43%,23.14%,24.05%,2.00,3.00,6.00,40.76%,44.51%,2611.33,5.30,492.72
2024-02-13,ME,1,Battle Royale (BR),2,Ranking Match,False,1996227,1996227,1996227,1928253,63.80%,51.31%,18.29%,30.03%,17.91%,18.66%,2.00,4.00,6.00,48.98%,53.25%,2474.18,5.61,441.17
2024-02-13,ME,15,Clash Squad (CS),6,CS Ranking,False,1616444,1616444,1616444,1580600,61.58%,49.14%,15.91%,26.80%,22.51%,24.06%,2.00,3.00,6.00,39.66%,43.12%,2581.74,5.28,489.36
2024-02-14,ME,1,Battle Royale (BR),2,Ranking Match,False,2003917,2003917,2003917,1935361,65.71%,52.03%,17.18%,29.75%,17.10%,18.22%,2.00,4.00,6.00,48.78%,53.20%,2470.04,5.63,439.11
2024-02-14,ME,15,Clash Squad (CS),6,CS Ranking,False,1607983,1607983,1607983,1572117,63.50%,49.56%,14.64%,26.38%,21.86%,24.06%,2.00,3.00,6.00,39.14%,42.69%,2569.79,5.25,489.08
2024-02-15,ME,1,Battle Royale (BR),2,Ranking Match,False,2161864,2161864,2161864,2086997,66.75%,49.65%,15.52%,32.26%,17.74%,18.09%,2.00,4.00,6.00,49.44%,53.75%,2493.53,5.72,435.83
